institution''s balance;39.399;;;;;;;;
Option 1a;39.396;;;;;;;;
percentage weighting;39.390;;;;;;;;
insurer use;39.387;;;;;;;;
consolidation approach;39.380;;;;;;;;
territorial emission;39.334;;;;;;;;
commercial lines insurance;39.328;;;;;;;;
relative emission;39.315;;;;;;;;
Supporting goal;39.307;;;;;;;;
sovereign loan;39.265;;;;;;;;
issuer company;39.255;;;;;;;;
excess spread;39.247;;;;;;;;
initial sponsor;39.242;;;;;;;;
model in line;39.227;;;;;;;;
securitized product;39.217;;;;;;;;
equity provider;39.214;;;;;;;;
using emission;39.211;;;;;;;;
N C E;39.207;;;;;;;;
Greenhouse Gas Protocol;39.187;;;;;;;;
industry-led initiative;39.146;;;;;;;;
financial institution account;39.118;;;;;;;;
appropriate calculation;39.117;;;;;;;;
commercial truck;39.092;;;;;;;;
outstanding loan amount;39.089;;;;;;;;
use stage;39.072;;;;;;;;
debt provider;39.069;;;;;;;;
public data source;39.065;;;;;;;;
institution account;39.056;;;;;;;;
carbon intensity;39.030;;;;;;;;
emissions estimate;38.912;;;;;;;;
organization''s product;38.907;;;;;;;;
market facilitation;38.875;;;;;;;;
cycle test;38.832;;;;;;;;
third-party data;38.812;;;;;;;;
value of the debt;38.799;;;;;;;;
purchased material;38.793;;;;;;;;
Inherent defect;38.787;;;;;;;;
value include;38.767;;;;;;;;
point in time;38.757;;;;;;;;
energy consumption datum;38.755;;;;;;;;
total cost of ownership;38.656;;;;;;;;
intensity datum;38.577;;;;;;;;
external stakeholder;38.565;;;;;;;;
drive cycle;38.382;;;;;;;;
proportional share;38.343;;;;;;;;
accounting guidance;38.268;;;;;;;;
forestry activity;38.264;;;;;;;;
own methodology;38.240;;;;;;;;
motor vehicle insurance;38.194;;;;;;;;
transition risk;38.053;;;;;;;;
sector level;37.852;;;;;;;;
energy use;37.809;;;;;;;;
same logic;37.646;;;;;;;;
carbon removal;37.492;;;;;;;;
insurance product;37.369;;;;;;;;
regional datum;37.201;;;;;;;;
gas-fired power plant;37.188;;;;;;;;
level of granularity;36.739;;;;;;;;
tailpipe emission;36.716;;;;;;;;
global warming potential;36.672;;;;;;;;
National agency;36.539;;;;;;;;
credit risk;36.384;;;;;;;;
warming potential;36.363;;;;;;;;
including cash;36.241;;;;;;;;
ways depend;35.991;;;;;;;;
fuel efficiency;35.729;;;;;;;;
gas-fired power;35.608;;;;;;;;
relevant factor;35.116;;;;;;;;
debt fund;34.892;;;;;;;;
Sovereign Bond;34.550;;;;;;;;
required datum;34.378;;;;;;;;
outstanding debt;34.211;;;;;;;;
avoidance of doubt;34.191;;;;;;;;
equity loan;34.053;;;;;;;;
financial asset;34.026;;;;;;;;
Detailed description;33.963;;;;;;;;
Draft guidance;33.881;;;;;;;;
carbon dioxide;33.532;;;;;;;;
cost of ownership;33.515;;;;;;;;
motor insurance;33.492;;;;;;;;
public consultation;33.360;;;;;;;;
vehicle insurance;33.319;;;;;;;;
emission intensity datum;33.056;;;;;;;;
office in individual regions;33.056;;;;;;;;
average data quality score;33.056;;;;;;;;
emissions category in line;33.056;;;;;;;;
Detailed data quality score table;33.056;;;;;;;;
emissions datum in official filings;33.056;;;;;;;;
other structure of organization;33.056;;;;;;;;
calculated using estimated fuel;33.056;;;;;;;;
company''s own disclosure;33.056;;;;;;;;
using estimated fuel consumption;33.056;;;;;;;;
component on the balance;33.056;;;;;;;;
equity origination;33.056;;;;;;;;
using actual energy;33.056;;;;;;;;
I N SUR;33.056;;;;;;;;
aggregated absolute insurance-associated emission;33.056;;;;;;;;
Project Finance asset;33.056;;;;;;;;
using estimated fuel;33.056;;;;;;;;
value for the following years;33.056;;;;;;;;
applicable asset class methodology;33.056;;;;;;;;
retrieving emission factor;33.056;;;;;;;;
quality Description option;33.056;;;;;;;;
regional data provider;33.056;;;;;;;;
macroeconomic metrics;33.056;;;;;;;;
industry attribution factor;33.056;;;;;;;;
company''s emissions-generating activity;33.056;;;;;;;;
data quality in the future;33.056;;;;;;;;
Integrated UoP structure;33.056;;;;;;;;
PCAF signatory;33.056;;;;;;;;
intensity of the property;33.056;;;;;;;;
underlying hard asset;33.056;;;;;;;;
debt for private companies;33.056;;;;;;;;
dollar of asset;33.056;;;;;;;;
component on the balance sheet;33.056;;;;;;;;
use of alternative options;33.056;;;;;;;;
Removals guidance;33.056;;;;;;;;
Detailed data quality score;33.056;;;;;;;;
Option 3b;33.056;;;;;;;;
EU Technical expert;33.056;;;;;;;;
company''s emissions-generating;33.056;;;;;;;;
actual vehicle-specific emission;33.056;;;;;;;;
average data quality;33.056;;;;;;;;
Attribution Emission factor Financed emission;33.056;;;;;;;;
calculated using estimated fuel consumption;33.056;;;;;;;;
Current outstanding amount;33.056;;;;;;;;
loan for specific corporate purposes;33.056;;;;;;;;
respective investee;33.056;;;;;;;;
emissions-generating activity;33.056;;;;;;;;
Description Option Attribution Emission factor;33.056;;;;;;;;
Outstanding amountp;33.056;;;;;;;;
issuer-level datum;33.056;;;;;;;;
none of the specified options;33.056;;;;;;;;
specific corporate purpose;33.056;;;;;;;;
part of the issuer''s balance;33.056;;;;;;;;
insurance methodology;33.056;;;;;;;;
CDP framework;33.056;;;;;;;;
part of portfolios;33.056;;;;;;;;
Investment attribution;33.056;;;;;;;;
collateral pool emission;33.056;;;;;;;;
activity datum of the company''s;33.056;;;;;;;;
customers'' emission;33.056;;;;;;;;
portion of the annual emissions;33.056;;;;;;;;
emission of the underlying assets;33.056;;;;;;;;
capital market facilitated emission;33.056;;;;;;;;
Fronting company;33.056;;;;;;;;
point in time in line;33.056;;;;;;;;
Emission factorf;33.056;;;;;;;;
Example data source;33.056;;;;;;;;
regional electricity grid mix;33.056;;;;;;;;
Example reporting;33.056;;;;;;;;
data quality mix;33.056;;;;;;;;
source for retrieving emission;33.056;;;;;;;;
datum reported by companies;33.056;;;;;;;;
estimated vehicle-unspecific emission;33.056;;;;;;;;
using actual energy consumption;33.056;;;;;;;;
insured''s absolute emission;33.056;;;;;;;;
appropriate asset class;33.056;;;;;;;;
statistical office in individual regions;33.056;;;;;;;;
own disclosure in official filings;33.056;;;;;;;;
handbook of Climate Transition Benchmarks;33.056;;;;;;;;
intensity of the property LoB;33.056;;;;;;;;
Energy consumptionc;33.056;;;;;;;;
subsovereign territory;33.056;;;;;;;;
verified calculation;33.056;;;;;;;;
retrieving emission;33.056;;;;;;;;
line with the attribution factor;33.056;;;;;;;;
removed emission;33.056;;;;;;;;
datum in official filings;33.056;;;;;;;;
weighted average carbon intensity;33.056;;;;;;;;
sub-sovereign emission;33.056;;;;;;;;
other relevant scope;33.056;;;;;;;;
quality Description Option attribution;33.056;;;;;;;;
disclosure in official filings;33.056;;;;;;;;
Option Attribution Emission factor;33.056;;;;;;;;
large set of geographies;33.056;;;;;;;;
economic emissions intensity;33.056;;;;;;;;
industry attribution;33.056;;;;;;;;
emissions intensity of the property;33.056;;;;;;;;
EEIO database;33.056;;;;;;;;
emissions metric;33.056;;;;;;;;
emissions data information;33.056;;;;;;;;
x EF;33.056;;;;;;;;
verified calculation methodology;33.056;;;;;;;;
market facilitated emission;33.056;;;;;;;;
other equity component;33.056;;;;;;;;
methodological formula;33.056;;;;;;;;
Example EEIO database;33.056;;;;;;;;
emission associated with project;33.056;;;;;;;;
datum of the company''s;33.056;;;;;;;;
line with the attribution;33.056;;;;;;;;
handbook of Climate Transition;33.056;;;;;;;;
total absolute emission;33.056;;;;;;;;
part of the issuer''s;33.056;;;;;;;;
collecting emission;33.056;;;;;;;;
sectorspecific average emission;33.056;;;;;;;;
set of geographies;33.056;;;;;;;;
loan emission;33.056;;;;;;;;
knowledge of the respective sector;33.056;;;;;;;;
source for retrieving emission factors;33.056;;;;;;;;
EDITION PCAF;33.056;;;;;;;;
data source for retrieving emission;33.056;;;;;;;;
credible independent body;33.056;;;;;;;;
ease of accounting;33.056;;;;;;;;
negative enterprise;33.056;;;;;;;;
project insurance portfolio;33.056;;;;;;;;
weighted average carbon;33.056;;;;;;;;
calculating insurance-associated emission;33.056;;;;;;;;
SSP exposure;33.056;;;;;;;;
Sovereign Debt asset;33.056;;;;;;;;
datum for specific sectors;33.056;;;;;;;;
Tranche attribution factor;33.056;;;;;;;;
insurance underwriting portfolio;33.056;;;;;;;;
institution account for a portion;33.056;;;;;;;;
Loan attribution;33.056;;;;;;;;
league table credit;33.056;;;;;;;;
datum on the company level;33.056;;;;;;;;
corresponding asset class;33.056;;;;;;;;
Treaty level;33.022;;;;;;;;
weighted data;33.020;;;;;;;;
statistical data source;33.020;;;;;;;;
companies'' emission;33.017;;;;;;;;
continental distance;33.017;;;;;;;;
extended input-output;33.015;;;;;;;;
annual scope;33.013;;;;;;;;
category in line;33.012;;;;;;;;
allocating emission;33.011;;;;;;;;
Estimated energy consumption;33.009;;;;;;;;
table credit;33.007;;;;;;;;
datum on the company;33.005;;;;;;;;
lead bookrunner;33.005;;;;;;;;
IFRS report;33.002;;;;;;;;
level proxy;32.999;;;;;;;;
estimated fuel consumption;32.998;;;;;;;;
financed asset;32.997;;;;;;;;
regional electricity grid;32.983;;;;;;;;
ISS ESG;32.983;;;;;;;;
external acquisition;32.970;;;;;;;;
NMB Bank;32.968;;;;;;;;
accuracy of calculations;32.966;;;;;;;;
specific guidance;32.962;;;;;;;;
handbook of Climate;32.961;;;;;;;;
relevant scope;32.958;;;;;;;;
structure of organization;32.948;;;;;;;;
assessment boundary;32.944;;;;;;;;
securitization structure;32.942;;;;;;;;
property treaty;32.936;;;;;;;;
Aggregation approach;32.936;;;;;;;;
balance sheet exposure;32.928;;;;;;;;
metric tonne of carbon dioxide;32.915;;;;;;;;
comparable right;32.913;;;;;;;;
corresponding asset;32.905;;;;;;;;
quality in the future;32.901;;;;;;;;
calculation approach;32.894;;;;;;;;
Other hard asset;32.892;;;;;;;;
damages occur;32.890;;;;;;;;
specific constellation;32.866;;;;;;;;
quality description;32.862;;;;;;;;
subsidiary level;32.839;;;;;;;;
emission impact;32.838;;;;;;;;
Sampling test;32.834;;;;;;;;
share of emissions;32.828;;;;;;;;
metric tonne of carbon;32.818;;;;;;;;
methodological guidance;32.811;;;;;;;;
average energy consumption;32.798;;;;;;;;
own disclosure;32.777;;;;;;;;
standardized framework;32.744;;;;;;;;
sulphur hexafluoride;32.737;;;;;;;;
total scope;32.734;;;;;;;;
provision of insurance;32.712;;;;;;;;
securitized asset;32.701;;;;;;;;
quality mix;32.669;;;;;;;;
harmonized approach;32.665;;;;;;;;
fair account;32.658;;;;;;;;
Customer revenue;32.646;;;;;;;;
appropriate asset;32.625;;;;;;;;
estimated fuel;32.610;;;;;;;;
average data;32.609;;;;;;;;
same emission;32.587;;;;;;;;
investment activity;32.584;;;;;;;;
building characteristic;32.554;;;;;;;;
energy company;32.525;;;;;;;;
emissions profile;32.460;;;;;;;;
input-output model;32.458;;;;;;;;
Total cost;32.435;;;;;;;;
consistent methodology;32.401;;;;;;;;
Climate-related disclosure;32.399;;;;;;;;
preferred share;32.395;;;;;;;;
Estimated energy;32.391;;;;;;;;
average carbon;32.389;;;;;;;;
regional electricity;32.371;;;;;;;;
insurance activity;32.355;;;;;;;;
premium value;32.334;;;;;;;;
insured value;32.300;;;;;;;;
different emission;32.297;;;;;;;;
equity component;32.289;;;;;;;;
time in line;32.285;;;;;;;;
different portfolio;32.283;;;;;;;;
public datum;32.242;;;;;;;;
Method B;32.241;;;;;;;;
asset level;32.187;;;;;;;;
reported figure;32.005;;;;;;;;
respective sector;31.998;;;;;;;;
reinsurance contract;31.969;;;;;;;;
individual region;31.800;;;;;;;;
year of the contract;31.747;;;;;;;;
value accord;31.724;;;;;;;;
T Y;31.706;;;;;;;;
other structure;31.700;;;;;;;;
remaining gap;31.647;;;;;;;;
gross premium;31.632;;;;;;;;
different asset class;31.616;;;;;;;;
same provider;31.616;;;;;;;;
given company;31.597;;;;;;;;
organizational boundary;31.583;;;;;;;;
respective project;31.574;;;;;;;;
master trust;31.535;;;;;;;;
debt investment;31.534;;;;;;;;
example of data;31.442;;;;;;;;
metric ton of carbon dioxide;31.434;;;;;;;;
other equity;31.391;;;;;;;;
Industrial company;31.388;;;;;;;;
improving datum;31.372;;;;;;;;
public disclosure;31.363;;;;;;;;
home equity;31.330;;;;;;;;
EU climate;31.329;;;;;;;;
Example datum;31.143;;;;;;;;
acquisition cost;31.115;;;;;;;;
scoring method;31.068;;;;;;;;
lead manager;31.034;;;;;;;;
Core Team;30.942;;;;;;;;
methodological approach;30.851;;;;;;;;
monetary unit;30.828;;;;;;;;
climate strategy;30.749;;;;;;;;
number of shares;30.736;;;;;;;;
reporting date;30.636;;;;;;;;
average energy;30.618;;;;;;;;
metric ton of carbon;30.577;;;;;;;;
company''s production;30.567;;;;;;;;
climate-related risk;30.555;;;;;;;;
home equity loan;30.554;;;;;;;;
other asset class;30.441;;;;;;;;
statistical office;30.403;;;;;;;;
independent institution;30.317;;;;;;;;
tonne of carbon dioxide;30.258;;;;;;;;
equity value;30.099;;;;;;;;
repurchase agreement;30.023;;;;;;;;
material damage;30.004;;;;;;;;
metric tonne;29.968;;;;;;;;
quality of the data;29.877;;;;;;;;
using datum;29.829;;;;;;;;
multi-year contract;29.807;;;;;;;;
data information;29.784;;;;;;;;
company level;29.636;;;;;;;;
weighted average;29.494;;;;;;;;
total loan;29.313;;;;;;;;
R E;29.160;;;;;;;;
publication date;29.128;;;;;;;;
accounting method;29.004;;;;;;;;
data input;28.984;;;;;;;;
first version;28.956;;;;;;;;
third-party provider;28.901;;;;;;;;
Company value;28.895;;;;;;;;
ton of carbon dioxide;28.609;;;;;;;;
assessment report;28.600;;;;;;;;
contract period;28.557;;;;;;;;
tonne of carbon;27.948;;;;;;;;
underlying datum;27.901;;;;;;;;
time horizon;27.830;;;;;;;;
price fluctuation;27.644;;;;;;;;
client service;27.616;;;;;;;;
different company;27.223;;;;;;;;
project developer;27.184;;;;;;;;
auto loan;27.138;;;;;;;;
asset manager;26.818;;;;;;;;
second version;26.809;;;;;;;;
name of the company;26.728;;;;;;;;
long-term debt;26.703;;;;;;;;
Emission metric;26.645;;;;;;;;
Verified company emissionsc;26.645;;;;;;;;
emission in the real economy;26.645;;;;;;;;
negative enterprise value;26.645;;;;;;;;
grid mix emissions datum;26.645;;;;;;;;
corporate-like sub-sovereign;26.645;;;;;;;;
non-supplierspecific emission factor;26.645;;;;;;;;
appropriate financed emissions accounting;26.645;;;;;;;;
treaty reinsurance contract;26.645;;;;;;;;
Option 3b N;26.645;;;;;;;;
option score;26.645;;;;;;;;
unit of asset;26.645;;;;;;;;
EMISSIONS Facilitated emission;26.645;;;;;;;;
datum on actual vehicle fuel;26.645;;;;;;;;
calculating weighted average;26.645;;;;;;;;
Overall reporting requirement;26.645;;;;;;;;
emissions-related risk;26.645;;;;;;;;
company-specific reported emission;26.645;;;;;;;;
nominal COA;26.645;;;;;;;;
GHG Protocol Option 1a;26.645;;;;;;;;
engine cylinder capacity;26.645;;;;;;;;
inflation correction;26.645;;;;;;;;
environmental input-output model;26.645;;;;;;;;
The GHG Protocol;26.645;;;;;;;;
equity part of EVIC;26.645;;;;;;;;
sheet of the client;26.645;;;;;;;;
part of EVIC;26.645;;;;;;;;
loans Cattle;26.645;;;;;;;;
light commercial truck;26.645;;;;;;;;
usage split;26.645;;;;;;;;
annualized premium value;26.645;;;;;;;;
Average Sector emission;26.645;;;;;;;;
debt emission;26.645;;;;;;;;
labeled bond;26.645;;;;;;;;
appropriate financed emission;26.645;;;;;;;;
IPO IPO;26.645;;;;;;;;
data quality table;26.645;;;;;;;;
project-related insurance;26.645;;;;;;;;
disclosure of insurance-associated emissions;26.645;;;;;;;;
f Total value;26.645;;;;;;;;
continental distance driven average;26.645;;;;;;;;
ratio for the sector;26.645;;;;;;;;
score table for motor;26.645;;;;;;;;
factor for the agricultural sector;26.645;;;;;;;;
ratio of the outstanding amount;26.645;;;;;;;;
using actual building energy;26.645;;;;;;;;
reinsurance methodology;26.645;;;;;;;;
Relevant process emission;26.645;;;;;;;;
corresponding asset class methodology;26.645;;;;;;;;
Capital Market Instruments;26.645;;;;;;;;
financed emissions datum;26.645;;;;;;;;
financed emissions score;26.645;;;;;;;;
Data Quality Score Options;26.645;;;;;;;;
emission from the primary business;26.645;;;;;;;;
multiple underlying asset;26.645;;;;;;;;
quality score table for treaty;26.645;;;;;;;;
asset receivables;26.645;;;;;;;;
change in financed emissions;26.645;;;;;;;;
factor rationale;26.645;;;;;;;;
large set of emission;26.645;;;;;;;;
score table for treaty;26.645;;;;;;;;
allocation of financed emissions;26.645;;;;;;;;
reporting insurance-associated emission;26.645;;;;;;;;
data quality scorecard;26.645;;;;;;;;
activity datum for the company''s;26.645;;;;;;;;
retained earnings increase;26.645;;;;;;;;
attribution factor rationale;26.645;;;;;;;;
Attribution factorb;26.645;;;;;;;;
lower-rated option;26.645;;;;;;;;
verification by a third-party auditor;26.645;;;;;;;;
emission associated with loans;26.645;;;;;;;;
financed emission removal;26.645;;;;;;;;
voluntary broaden;26.645;;;;;;;;
market capitalization of ordinary shares;26.645;;;;;;;;
measurement for equity;26.645;;;;;;;;
Treaty emission;26.645;;;;;;;;
GHG emissions accounting;26.645;;;;;;;;
cylinder capacity in the case;26.645;;;;;;;;
databases containing company;26.645;;;;;;;;
Insurer B;26.645;;;;;;;;
NACE L2;26.645;;;;;;;;
score table for motor vehicle;26.645;;;;;;;;
table for treaty;26.645;;;;;;;;
treaty reinsurer;26.645;;;;;;;;
emission for motor;26.645;;;;;;;;
tonne product;26.645;;;;;;;;
Option 2b;26.645;;;;;;;;
Ceded written premium;26.645;;;;;;;;
Original outstanding amount;26.645;;;;;;;;
insurance-associated emissions attribution;26.645;;;;;;;;
representation of data quality;26.645;;;;;;;;
using actual building energy consumption;26.645;;;;;;;;
emissions-related datum;26.645;;;;;;;;
verified third-party data;26.645;;;;;;;;
mix emission factor;26.645;;;;;;;;
cost associated with vehicle;26.645;;;;;;;;
Actual energy consumptionb;26.645;;;;;;;;
reported emissions datum;26.645;;;;;;;;
Portfolio GHG accounting;26.645;;;;;;;;
PCAF secretariat;26.645;;;;;;;;
calculating weighted data quality;26.645;;;;;;;;
reporting of scope;26.645;;;;;;;;
capitalization of preferred shares;26.645;;;;;;;;
electricity grid mix emission factor;26.645;;;;;;;;
Business loans Cattle;26.645;;;;;;;;
premium from the motor line;26.645;;;;;;;;
premium from the motor;26.645;;;;;;;;
electricity grid mix emissions datum;26.645;;;;;;;;
Green Standard Bond;26.645;;;;;;;;
table for motor;26.645;;;;;;;;
Sector Emission intensity;26.645;;;;;;;;
mix emissions datum;26.645;;;;;;;;
grid mix emission factor;26.645;;;;;;;;
hard asset receivables;26.645;;;;;;;;
credible independent institution;26.645;;;;;;;;
year-end outstanding amount;26.645;;;;;;;;
value of total debt;26.645;;;;;;;;
purpose of this methodology;26.645;;;;;;;;
containing company revenue;26.645;;;;;;;;
attribution of companies;26.645;;;;;;;;
